916.882 1128.68 0.419632 14.7049
917.289 1128.68 0.432701 15.1692
917.708 1128.68 0.395744 15.5991
918.138 1128.69 0.769867 16.0508
918.581 1128.69 1.14703 16.4963
919.036 1128.7 1.504 16.9632
919.347 1128.71 1.66438 17.4068
919.818 1128.72 1.4471 17.864
920.301 1128.74 1.75381 18.3038
920.796 1128.76 2.04505 18.7646
921.303 1128.78 2.32408 19.2189
921.822 1128.8 2.60858 19.6669
922.349 1128.82 2.58083 19.6601
922.888 1128.85 2.85017 20.1092
923.443 1128.88 2.75944 21.0024
924.006 1128.9 2.71177 21.0024
924.581 1128.93 2.96154 21.4647
925.168 1128.96 3.18527 21.9069
925.767 1129 3.41697 22.363
926.174 1129.02 3.5203 22.8128
926.793 1129.06 3.72198 23.2631
927.424 1129.1 3.916 23.7198
928.282 1129.16 3.95116 24.1767
928.721 1129.19 3.8817 24.6058
929.392 1129.24 4.05976 25.0765
930.306 1129.3 3.95417 25.9618
931.005 1129.35 4.13919 26.4131
931.716 1129.4 4.06985 26.8683
932.438 1129.46 4.2336 27.3061
933.173 1129.51 4.16753 27.735
933.918 1129.57 4.32938 28.1516
934.675 1129.62 4.26329 28.5873
935.443 1129.68 4.20264 29.0026
936.223 1129.74 4.37236 29.4056
937.013 1129.8 4.30221 29.7925
937.812 1129.86 4.47022 30.1559
938.626 1129.92 4.52782 30.5671
939.45 1129.99 4.46178 30.9199
940.283 1130.05 4.41071 31.2805
941.123 1130.12 4.573 31.6287
941.975 1130.19 4.73072 31.9934
942.836 1130.26 4.76382 32.3336
943.703 1130.33 4.62099 32.6638
944.579 1130.4 4.77921 32.9731
945.463 1130.47 4.92018 33.3019
946.057 1130.53 4.99038 33.3112
946.955 1130.61 5.2342 33.6213
948.166 1130.72 5.35082 34.2329
948.775 1130.78 5.52023 34.2329
949.697 1130.87 5.65336 34.5356
950.627 1130.96 5.7887 34.8249
951.564 1131.05 5.83405 35.1007
952.507 1131.15 6.25214 35.3763
953.141 1131.22 6.21793 35.6531
954.096 1131.33 6.35914 35.9039
955.058 1131.43 6.5736 36.1602
956.026 1131.55 6.88221 36.4573
956.675 1131.63 6.92036 36.7009
957.654 1131.75 7.04728 36.9379
958.639 1131.87 7.17978 37.1819
959.631 1132 7.31316 37.4345
960.295 1132.08 7.36371 37.4328
961.296 1132.21 7.58096 37.6297
962.305 1132.35 7.51257 38.1195
962.981 1132.44 7.74844 38.1206
963.999 1132.58 7.97279 38.3248
965.021 1132.72 8.15968 38.5601
966.05 1132.87 8.28069 38.7697
967.084 1133.02 8.39756 38.9766
968.124 1133.18 8.61616 39.1751
969.168 1133.34 8.89428 39.3601
970.196 1133.51 10.0809 39.0432
971.227 1133.7 11.3269 39.3463
972.263 1133.92 12.3266 39.6175
973.301 1134.16 13.5512 39.8922
974.343 1134.42 14.6178 40.1519
975.386 1134.7 15.4515 40.3389
976.431 1135 16.3383 40.586
977.477 1135.31 17.1872 40.8061
978.526 1135.64 18.0791 41.0438
979.575 1135.99 18.8118 41.2326
980.626 1136.36 19.3396 41.602
981.678 1136.73 20.065 41.7486
982.73 1137.12 20.6336 41.8976
983.783 1137.52 21.0426 42.0755
984.836 1137.93 21.3807 42.2252
985.891 1138.35 21.7819 42.3946
987.299 1138.92 22.2691 42.5505
988.356 1139.36 22.5233 42.6841
989.415 1139.8 22.7706 42.8364
990.121 1140.09 22.8663 42.9417
991.183 1140.54 23.111 43.0772
992.245 1141 23.3648 43.2063
993.309 1141.46 23.6124 43.3246
994.374 1141.93 23.7077 43.4434
995.442 1142.4 23.8015 43.5562
996.511 1142.87 23.8976 43.6807
997.582 1143.34 23.9232 43.7874
998.656 1143.82 24.0103 43.9011
999.732 1144.3 24.1042 43.976
1000.81 1144.78 24.2148 44.1071
1001.53 1145.11 24.0902 44.1071
1002.61 1145.59 24.0307 44.213
1003.7 1146.07 23.9715 44.3128
1004.78 1146.56 23.9447 44.4126
1005.87 1147.04 23.9787 44.4633
1006.6 1147.36 23.9199 44.6249
1007.7 1147.85 23.7972 44.7249
1008.8 1148.33 23.7328 44.8249
1009.9 1148.82 23.7468 44.8689
1011 1149.3 23.6253 44.9249
1012.11 1149.78 23.568 45.0312
1013.22 1150.26 23.4686 45.1314
1014.33 1150.74 23.4197 45.2316
1015.44 1151.22 23.3014 45.2885
1016.56 1151.7 23.2644 45.2831
1017.68 1152.18 23.1813 45.5018
1019.18 1152.82 22.9991 45.5541
1019.93 1153.14 22.9439 45.661
1021.06 1153.62 22.7909 45.6176
1022.57 1154.25 22.7099 45.8201
1023.7 1154.72 22.7449 45.8201
1024.84 1155.2 22.7202 45.9146
1025.97 1155.68 22.7613 46.0753
1027.11 1156.15 22.7304 46.0753
1028.25 1156.63 22.701 46.0701
1029.02 1156.95 22.6748 46.1709
1030.54 1157.59 22.6487 46.2717
1031.69 1158.06 22.6851 46.2717
1032.83 1158.54 22.7837 46.4145
1033.98 1159.03 22.9126 46.4039
1035.13 1159.51 22.8864 46.4746
1036.28 1160 22.9919 46.6176
1037.43 1160.48 23.1419 46.5597
1038.58 1160.97 23.0198 46.6602
1039.73 1161.46 23.0597 46.8034
1040.89 1161.95 23.1246 46.6904
1042.04 1162.45 23.0335 46.8088
1043.2 1162.94 23.1643 46.8088
1044.35 1163.43 23.1271 46.9647
1045.51 1163.92 23.1655 46.9521
1046.67 1164.42 23.3833 46.9952
1047.82 1164.92 23.4445 47.0384
1048.98 1165.43 23.5401 47.0819
1050.14 1165.93 23.6054 47.0874
1051.3 1166.44 23.738 47.1311
1052.45 1166.95 23.8595 47.175
1053.61 1167.46 23.9168 47.2316
1054.77 1167.97 24.0413 47.2635
1055.93 1168.49 23.9808 47.2635
1057.09 1169.01 23.9505 47.276
1058.25 1169.52 23.7951 47.319
1059.41 1170.03 23.6473 47.275
1060.57 1170.54 23.4124 47.3438
1062.13 1171.21 23.1964 47.3447
1063.3 1171.7 22.8646 47.3667
1064.47 1172.19 22.5369 47.4784
1065.65 1172.68 22.2426 47.496
1066.83 1173.15 21.9379 47.5275
1068.01 1173.63 21.6334 47.5427
1068.8 1173.94 21.4283 47.5641
1069.99 1174.4 21.0391 47.5868
1071.18 1174.86 20.7971 47.6187
1072.38 1175.31 20.4969 47.6695
1073.57 1175.75 20.1942 47.7035
1074.78 1176.19 19.9023 47.7308
1075.98 1176.62 19.6031 47.7225
1077.19 1177.04 19.1776 47.7253
1078.4 1177.46 18.6638 47.7048
1079.61 1177.86 18.2412 47.7173
1080.83 1178.26 17.796 47.819
1081.65 1178.52 17.456 47.7156
1083.28 1179.02 16.8052 47.8085
1084.1 1179.27 16.5174 47.7416
1085.33 1179.63 16.0328 47.8248
1086.57 1179.98 15.6822 47.8739
1087.81 1180.32 15.2338 47.8973
1089.05 1180.65 14.8135 47.9043
1090.29 1180.98 14.3915 47.9368
1091.54 1181.29 13.9719 47.962
1092.79 1181.6 13.5528 47.9898
1094.05 1181.89 13.1244 48.0301
1095.3 1182.18 12.7064 48.0466
1096.56 1182.46 12.2872 48.0952
1097.82 1182.73 11.8837 48.1302
1099.09 1182.99 11.4592 48.1678
1100.36 1183.25 11.0417 48.2107
1101.63 1183.49 10.6345 48.2534
1102.9 1183.73 10.4233 48.2134
1104.17 1183.96 10.0831 48.2953
1105.45 1184.18 9.87225 48.255
1106.3 1184.33 9.54314 48.3122
1107.58 1184.54 9.13946 48.27
1108.86 1184.74 8.85725 48.3413
1110.14 1184.94 8.5816 48.416
1111.43 1185.13 8.31748 48.3837
1112.71 1185.32 8.03378 48.4721
1114 1185.49 7.76959 48.4419
1115.29 1185.67 7.4962 48.5074
1116.58 1185.83 7.29501 48.4909
1117.87 1186 6.95076 48.5722
1119.16 1186.15 6.82364 48.5454
1120.46 1186.31 6.62334 48.5333
1121.75 1186.45 6.35066 48.507
1123.05 1186.59 6.21544 48.6037
1124.34 1186.73 6.08811 48.5784
1125.2 1186.82 5.95101 48.5791
1126.5 1186.96 5.81618 48.5693
1127.8 1187.09 5.67281 48.6657
1129.1 1187.22 5.5527 48.6686
1130.39 1187.34 5.41728 48.6446
1131.26 1187.42 5.35315 48.6344
1132.56 1187.54 5.28028 48.6468
1133.86 1187.66 5.15271 48.6233
1134.72 1187.74 5.08052 48.6233
1136.03 1187.85 4.94659 48.6136
1137.33 1187.96 4.81763 48.6042
1138.63 1188.08 4.81764 48.713
1139.49 1188.15 4.74883 48.7039
1140.8 1188.25 4.61195 48.7086
1142.1 1188.36 4.4837 48.6988
1143.4 1188.46 4.3554 48.6915
1144.7 1188.55 4.21432 48.7912
1145.57 1188.62 4.08609 48.7833
1146.87 1188.71 3.95338 48.7757
1148.18 1188.8 3.95338 48.7621
1149.05 1188.86 3.82146 48.6448
1150.35 1188.94 3.75729 48.6385
1151.66 1189.03 3.75307 48.7603
1152.96 1189.11 3.68095 48.7603
1154.27 1189.2 3.68897 48.7475
1155.57 1189.28 3.68897 48.7611
1156.88 1189.36 3.48465 48.7406
1158.18 1189.44 3.48416 48.7534
1159.49 1189.52 3.48466 48.7534
1160.79 1189.6 3.49265 48.7406
1161.67 1189.65 3.34847 48.8558
1162.97 1189.73 3.22829 48.8494
1164.28 1189.8 3.22828 48.8494
1165.59 1189.88 3.21667 48.8486
1166.89 1189.95 3.21666 48.8494
1168.2 1190.02 3.08858 48.8366
1169.07 1190.07 3.08814 48.8425
1170.38 1190.14 3.08858 48.8296
1171.69 1190.21 2.95715 48.8174
1173 1190.28 2.95673 48.9401
1174.31 1190.35 2.95673 48.9401
1175.62 1190.41 2.95715 48.9401
1176.93 1190.48 2.95673 48.9401
1178.24 1190.55 2.95715 48.8237
1179.55 1190.62 2.82075 48.831
1180.86 1190.68 2.6931 48.9348
1182.17 1190.74 2.62577 48.9296
1183.48 1190.8 2.61778 48.929
1184.79 1190.86 2.62613 48.916
1186.1 1190.92 2.61778 48.929
1187.41 1190.98 2.62577 48.9296
1188.72 1191.04 2.61486 49.0381
1189.6 1191.08 2.62284 48.9296
1190.91 1191.14 2.62284 49.0387
1192.22 1191.2 2.62577 48.9296
1193.53 1191.26 2.62613 48.9296
1194.85 1191.32 2.62284 48.916
1196.16 1191.38 2.61955 49.0524
1197.47 1191.44 2.61992 49.0387
1198.79 1191.5 2.61993 49.0387
1199.66 1191.54 2.61486 48.929
1200.97 1191.6 2.62284 49.0387
1202.29 1191.66 2.61486 48.9296
1203.6 1191.72 2.61991 49.0387
1204.91 1191.78 2.61159 49.0387
1206.23 1191.84 2.61991 49.0387
1207.1 1191.88 2.61991 49.0387
1208.42 1191.94 2.61993 49.0387
1209.73 1192 2.61956 49.0524
1211.05 1192.06 2.42048 49.0339
1212.36 1192.11 2.29025 49.0243
1213.68 1192.16 2.22647 49.1335
1214.99 1192.21 2.09093 49.1294
1216.31 1192.26 1.96335 49.0164
1217.18 1192.29 1.89159 49.1255
1218.5 1192.33 1.76395 49.1219
1219.82 1192.37 1.6361 49.1318
1221.13 1192.4 1.37131 49.1122
1222.45 1192.43 1.17221 49.1069
1224.2 1192.47 1.04451 49.1051
1225.52 1192.49 0.908989 49.103
1226.4 1192.5 0.724915 49.2108
1227.72 1192.52 0.525787 49.2081
1229.04 1192.53 0.39035 49.2071
1230.36 1192.54 0.262856 49.0974
1232.11 1192.54 0.0716934 49.2199
1233.43 1192.54 359.928 49.206
1234.75 1192.54 359.809 49.2062
1235.63 1192.53 359.737 49.2066
1236.95 1192.53 359.61 49.2208
1238.27 1192.51 359.483 49.208
1239.59 1192.5 359.284 49.2092
1240.91 1192.48 359.149 49.2242
1242.23 1192.46 359.157 49.2106
1243.99 1192.43 358.958 49.2143
1244.87 1192.42 358.894 49.2143
1246.19 1192.39 358.695 49.2188
1247.51 1192.36 358.694 49.1232
1248.83 1192.33 358.568 49.2214
1250.15 1192.29 358.433 49.2383
1251.47 1192.26 358.304 49.2273
1252.79 1192.22 358.304 49.2277
1254.11 1192.18 358.179 49.2443
1255.43 1192.13 358.176 49.1215
1256.74 1192.09 358.176 49.1215
1258.5 1192.04 358.169 49.1356
1259.82 1191.99 358.168 49.2311
1261.14 1191.95 358.176 49.2307
1262.46 1191.91 358.176 49.1215
1263.78 1191.87 358.176 49.1351
1264.65 1191.84 357.563 48.6969
1265.96 1191.77 356.119 48.6376
1267.27 1191.67 355.215 48.9127
1268.58 1191.55 354.364 49.1035
1270.32 1191.36 353.453 49.0755
1271.63 1191.2 352.875 49.2495
1272.94 1191.03 352.479 49.1689
1274.25 1190.86 352.147 49.213
1275.55 1190.67 351.887 49.1382
1276.86 1190.49 351.761 49.1538
1278.17 1190.3 351.698 49.2776
1279.47 1190.11 351.691 49.2931
1280.78 1189.91 351.627 49.183
1282.09 1189.72 351.492 49.1876
1283.83 1189.46 351.492 49.199
1284.7 1189.33 351.492 49.199
1286.44 1189.07 351.492 49.199
1287.31 1188.94 351.501 49.199
1288.61 1188.75 351.555 49.185
1289.92 1188.55 351.563 49.1855
1291.22 1188.36 351.698 49.2911
1292.53 1188.17 351.69 49.185
1293.84 1187.98 351.689 49.1695
1295.14 1187.79 351.689 49.1695
1296.45 1187.6 351.825 49.2754
1297.75 1187.41 351.887 49.2599
1299.06 1187.23 352.084 49.2427
1299.93 1187.11 352.031 49.2427
1301.24 1186.93 352.157 49.2277
1302.98 1186.69 352.227 49.2277
1304.29 1186.51 352.22 49.2277
1305.6 1186.33 352.283 49.213
1306.91 1186.16 352.48 49.1985
1308.21 1185.98 352.542 49.1706
1309.52 1185.81 352.606 49.1842
1310.83 1185.64 352.614 49.1842
1312.14 1185.47 352.748 49.1566
1313.02 1185.36 352.67 49.1701
1314.32 1185.2 352.67 49.1701
1315.63 1185.03 352.795 49.1563
1316.94 1184.87 352.812 49.1563
1318.25 1184.7 352.946 49.2512
1319.56 1184.54 353.072 49.2379
1320.87 1184.39 353.206 49.2097
1322.18 1184.23 353.396 49.2104
1323.49 1184.08 353.404 49.2088
1324.37 1183.98 353.467 49.1979
1325.68 1183.83 353.531 49.184
1326.99 1183.68 353.594 49.1856
1328.3 1183.54 353.672 49.2806
1329.61 1183.39 353.736 49.2806
1330.49 1183.3 353.799 49.172
1331.8 1183.15 353.799 49.172
1333.11 1183.01 353.799 49.172
1334.42 1182.87 353.925 49.1466
1335.74 1182.73 354.123 49.1373
1337.05 1182.6 354.187 49.1249
1338.36 1182.46 354.187 49.2336
1339.24 1182.37 354.13 49.2446
1340.55 1182.24 354.25 49.2349
1341.87 1182.11 354.454 49.2228
1342.74 1182.03 354.385 49.1141
1344.05 1181.9 354.517 49.2122
1345.37 1181.77 354.644 49.2019
1346.68 1181.65 354.652 49.2007
1348 1181.53 354.779 49.1919
1348.87 1181.45 354.778 49.3142
1350.19 1181.33 354.906 49.182
1351.5 1181.21 354.912 49.3032
1352.82 1181.1 354.911 49.182
1354.13 1180.98 354.912 49.1808
1355.45 1180.86 354.906 49.182
1356.76 1180.74 354.906 49.1808
1358.08 1180.63 354.911 49.182
1359.39 1180.51 354.912 49.1808
1360.71 1180.39 354.906 49.182
1361.58 1180.32 354.906 49.182
1362.9 1180.2 354.912 49.182
1364.21 1180.08 354.911 49.1808
1365.53 1179.96 354.912 49.182
1366.4 1179.89 354.906 49.182
1367.72 1179.77 354.912 49.1808
1369.04 1179.65 354.911 49.182
1370.35 1179.54 354.906 49.1808
1371.23 1179.46 354.906 49.1808
1372.54 1179.34 354.911 49.182
1373.86 1179.22 354.779 49.1919
1375.17 1179.1 354.645 49.2019
1376.48 1178.97 354.517 49.2122
1377.8 1178.85 354.383 49.2241
1378.67 1178.76 354.256 49.2336
1379.99 1178.63 354.123 49.1373
1381.3 1178.49 353.989 49.2573
1382.61 1178.35 353.997 49.2558
1383.48 1178.26 353.975 49.1486
1384.79 1178.12 353.841 49.038
1386.1 1177.98 353.707 49.0499
1387.41 1177.84 353.685 48.9564
1388.71 1177.69 353.663 48.7242
1390.01 1177.55 353.656 48.6156
1391.3 1177.4 353.626 48.5086
1392.59 1177.26 353.62 48.2764
1393.45 1177.16 353.589 48.1694
1394.73 1177.02 353.567 47.9507
1396.01 1176.87 353.407 47.8546
1396.86 1176.78 353.399 47.8546
1398.12 1176.63 353.361 47.5155
1399.39 1176.48 353.205 47.4078
1400.64 1176.33 353.149 46.8655
1401.47 1176.23 353.124 46.8655
1403.13 1176.03 353.074 46.4166
1404.36 1175.88 353.167 46.0798
1405.18 1175.78 353.118 45.8478
1406.4 1175.64 353.076 45.5241
1407.61 1175.49 353.033 45.1836
1409.2 1175.29 353.041 44.8465
1410 1175.2 353.068 44.5063
1411.18 1175.05 353.006 44.1692
1412.35 1174.91 353.095 43.707
1413.51 1174.77 353.033 43.3817
1414.66 1174.63 353.042 43.0433
1415.8 1174.49 352.969 42.4876
1416.55 1174.4 352.904 42.1623
1417.66 1174.26 352.977 41.6883
1418.76 1174.12 352.901 41.2394
1419.85 1173.99 352.814 40.6856
1420.93 1173.85 352.606 40.2659
1421.99 1173.71 352.642 39.7916
1423.04 1173.58 352.569 39.3706
1424.08 1173.44 352.591 38.9249
1425.1 1173.31 352.687 38.4505
1425.77 1173.22 352.564 38.0155
1426.78 1173.09 352.568 37.6788
1427.78 1172.96 352.668 37.3241
1428.76 1172.84 352.589 36.8636
1429.74 1172.71 352.523 36.5664
1430.38 1172.62 352.624 36.2137
1431.34 1172.5 352.729 35.8612
1432.29 1172.38 352.672 35.5209
1433.24 1172.26 352.591 35.1977
1434.17 1172.14 352.721 34.8313
1435.09 1172.02 352.674 34.601
1436.01 1171.9 352.603 34.3961
1436.92 1171.78 352.554 34.1659
1437.82 1171.66 352.505 33.9493
1438.72 1171.54 352.445 33.6261
1439.61 1171.42 351.655 33.566
1440.51 1171.28 350.967 33.8473
1441.41 1171.13 350.29 34.039
1442.31 1170.97 349.596 34.3322
1443.22 1170.8 349.073 34.5022
1443.83 1170.68 348.736 34.651
1444.74 1170.49 348.231 34.839
1445.66 1170.3 347.906 34.8839
1446.58 1170.1 347.567 35.0396
1447.5 1169.9 347.258 35.1936
1448.42 1169.69 347.074 35.2177
1449.34 1169.47 346.901 35.2421
1450.27 1169.26 346.837 35.3763
1451.19 1169.04 346.641 35.4045
1452.12 1168.82 346.48 35.4267
1453.04 1168.6 346.48 35.4267
1453.97 1168.37 346.469 35.4299
1454.89 1168.15 346.3 35.4524
1455.82 1167.92 346.318 35.4556
1456.74 1167.7 346.339 35.5617
1457.67 1167.47 346.373 35.5585
1458.29 1167.32 346.36 35.6679
1459.22 1167.1 346.435 35.7841
1460.16 1166.88 346.648 35.7587
1461.09 1166.65 346.697 35.9744
1462.04 1166.43 346.919 36.0659
1462.98 1166.21 347.165 36.241
1463.93 1166 347.365 36.2272
1464.57 1165.86 347.422 36.547
1465.53 1165.64 347.478 36.6536
1466.49 1165.43 347.62 36.7736
1467.46 1165.22 347.858 36.9666
1468.43 1165.01 348.124 37.2612
1469.42 1164.81 348.375 37.466
1470.41 1164.61 348.607 37.6581
1471.4 1164.41 348.852 37.9712
1472.41 1164.22 349.087 38.1645
1473.42 1164.02 349.338 38.4766
1474.43 1163.84 349.492 38.5638
1475.12 1163.71 349.619 38.8995
1476.14 1163.52 349.861 39.0948
1477.18 1163.34 350.06 39.1831
1478.22 1163.16 350.273 39.4982
1478.91 1163.04 350.414 39.5876
1479.96 1162.87 350.613 39.7872
1481.02 1162.69 350.663 40.014
1482.08 1162.52 350.777 40.1218
1482.79 1162.4 350.905 40.32
1483.87 1162.24 351.118 40.5322
1484.94 1162.07 351.305 40.7313
1486.02 1161.91 351.493 40.9445
1487.11 1161.75 351.69 41.0366
1487.84 1161.64 351.861 41.019
1488.93 1161.49 351.893 41.2353
1490.03 1161.33 352.086 41.3263
1491.13 1161.18 352.267 41.5432
1492.24 1161.03 352.446 41.6351
1493.36 1160.88 352.496 41.9735
1494.48 1160.74 352.663 42.1625
1495.6 1160.6 352.849 42.2707
1496.35 1160.5 353.014 42.2555
1497.48 1160.37 353.125 42.596
1498.61 1160.23 353.069 42.7045
1499.75 1160.09 353.242 42.7983
1500.89 1159.96 353.486 43.0177
1501.66 1159.87 353.583 43.0988
1502.81 1159.75 353.753 43.2089
1503.58 1159.66 353.904 43.1836
1504.73 1159.54 354.064 43.2944
1505.89 1159.42 354.238 43.3918
1506.66 1159.34 354.247 43.5141
1507.83 1159.23 354.418 43.7194
1509 1159.12 354.583 43.8176
1510.17 1159.01 354.739 43.9162
1511.35 1158.9 354.752 44.0386
1512.53 1158.79 354.915 44.1363
1513.71 1158.68 354.928 44.2451
1514.89 1158.58 354.935 44.3551
1515.68 1158.51 354.939 44.4639
1516.87 1158.41 355.094 44.4532
1518.06 1158.3 355.106 44.5632
1518.86 1158.24 355.113 44.6857
1520.05 1158.13 355.124 44.7797
1521.25 1158.03 355.13 44.7809
1522.85 1157.9 355.149 45.0121
1523.66 1157.83 355.152 45.121
1524.86 1157.73 355.166 45.2298
1526.07 1157.62 355.179 45.2423
1527.28 1157.52 355.185 45.3523
1528.09 1157.45 355.19 45.4611
1529.31 1157.35 355.057 45.4704
1530.52 1157.24 355.063 45.5792
1531.74 1157.14 354.94 45.6975
1532.96 1157.03 354.938 45.6975
1534.18 1156.92 354.951 45.8199
1535 1156.85 354.808 45.7073
1536.23 1156.74 354.827 45.9248
1537.45 1156.63 354.834 45.9384
1538.68 1156.51 354.695 46.0572
1539.91 1156.4 354.711 46.1659
1541.14 1156.29 354.717 46.1659
1541.97 1156.21 354.715 46.276
1543.2 1156.1 354.58 46.1774
1544.44 1155.98 354.593 46.3936
1545.26 1155.9 354.6 46.3936
1546.5 1155.78 354.74 46.3835
1547.74 1155.67 354.747 46.5058
1548.99 1155.56 354.759 46.601
1550.23 1155.44 354.908 46.6048
1551.06 1155.37 354.908 46.6048
1552.31 1155.26 355.047 46.704
1553.56 1155.15 355.195 46.6947
1554.39 1155.08 355.187 46.8036
1555.64 1154.98 355.206 46.8024
1556.89 1154.87 355.346 46.9159
1558.15 1154.77 355.484 46.8947
1559.4 1154.67 355.622 47.0076
1560.66 1154.58 355.63 47.0076
1561.5 1154.52 355.707 47.1166
1562.76 1154.42 355.774 47.1084
1564.02 1154.33 355.779 47.1084
1565.28 1154.24 355.783 47.2173
1566.55 1154.14 355.863 47.2173
1567.81 1154.05 355.859 47.3263
1569.08 1153.96 355.793 47.3263
1570.35 1153.87 355.939 47.44
1571.19 1153.81 356.075 47.4197
1572.46 1153.72 356.075 47.4324
1573.73 1153.63 356.08 47.4188
1575 1153.55 356.084 47.5287
1575.85 1153.49 356.084 47.5287
1577.55 1153.37 356.089 47.6504
1578.82 1153.29 356.089 47.5287
1580.1 1153.2 356.093 47.6377
1581.37 1153.11 356.098 47.6504
1582.22 1153.06 356.098 47.7593
1583.5 1152.97 356.098 47.7593
1584.78 1152.88 356.107 47.7602
1585.63 1152.82 356.099 47.7602
1586.91 1152.74 356.112 47.8692
1588.19 1152.65 356.112 47.8683
1589.47 1152.56 355.981 47.8758
1590.75 1152.47 355.977 47.8768
1591.61 1152.41 355.981 47.8758
1592.89 1152.32 355.986 47.9857
1594.17 1152.23 355.977 47.9857
1595.45 1152.14 355.861 47.9935
1596.74 1152.04 355.722 48.0015
1598.02 1151.95 355.654 48.0015
1599.31 1151.85 355.518 48.0098
1600.59 1151.75 355.523 48.1187
1601.88 1151.65 355.386 48.1418
1603.16 1151.54 355.256 48.137
1604.45 1151.43 355.062 48.0465
1605.74 1151.32 354.929 48.166
1607.02 1151.2 354.8 48.1758
1608.31 1151.09 354.67 48.1981
1609.6 1150.96 354.533 48.2097
1610.88 1150.84 354.41 48.3289
1612.17 1150.71 354.266 48.2174
1613.46 1150.58 354.079 48.2433
1614.75 1150.44 353.95 48.3633
1616.04 1150.31 353.813 48.3612
1617.33 1150.17 353.684 48.3865
1618.62 1150.02 353.563 48.3849
1619.91 1149.88 353.427 48.4107
1621.2 1149.72 353.362 48.4248
1622.49 1149.57 353.225 48.424
1623.78 1149.42 353.234 48.4359
1625.07 1149.27 353.233 48.4375
1626.36 1149.11 353.233 48.546
1627.65 1148.96 353.378 48.5317
1628.51 1148.86 353.505 48.5057
1629.81 1148.72 353.641 48.507
1631.1 1148.58 353.778 48.4951
1632.39 1148.43 353.921 48.5905
1633.26 1148.34 353.969 48.5805
1634.55 1148.21 353.985 48.5905
1635.85 1148.07 354.113 48.5679
1637.14 1147.94 354.184 48.5693
1638.01 1147.85 354.248 48.5693
1639.31 1147.72 354.376 48.5584
1640.6 1147.59 354.384 48.557
1641.9 1147.47 354.512 48.655
1643.2 1147.34 354.648 48.6446
1644.5 1147.22 354.783 48.6344
1645.8 1147.11 354.911 48.6233
1646.66 1147.03 354.984 48.6136
1647.96 1146.92 354.976 48.6148
1649.26 1146.81 355.118 48.6042
1650.13 1146.73 355.246 48.595
1651.43 1146.63 355.379 48.695
1652.73 1146.52 355.516 48.6863
1654.04 1146.42 355.516 48.6852
1655.34 1146.32 355.516 48.6863
1656.64 1146.22 355.516 48.6863
1657.51 1146.15 355.516 48.6999
1658.81 1146.05 355.516 48.6988
1660.11 1145.94 355.521 48.6999
1661.42 1145.84 355.521 48.6852
1662.72 1145.74 355.521 48.6863
1664.02 1145.64 355.521 48.6863
1664.89 1145.57 355.521 48.6863
1666.19 1145.47 355.521 48.6852
1667.5 1145.37 355.526 48.8088
1668.8 1145.26 355.521 48.8077
1669.67 1145.19 355.398 48.8174
1670.97 1145.09 355.398 48.8038
1671.85 1145.02 355.39 48.8038
1673.15 1144.91 355.393 48.7075
1674.45 1144.81 355.262 48.8127
1675.76 1144.7 355.262 48.8263
1676.63 1144.63 355.262 48.8263
1677.93 1144.52 355.262 48.8127
1679.24 1144.41 355.262 48.8263
1680.54 1144.31 355.27 48.8116
